,Année,Alerte,Département,Commune,Surface (ha),Nature,Précision de la donnée
,2023,01/09/2023 14:57,13,Orgon,0.0400,Involontaire (particulier),-
,2023,01/09/2023 18:59,88,Saint-Amé,0.0001,-,-
,2023,01/09/2023 22:24,12,Saint-Rémy,0.0100,Accidentelle,-
,2023,01/09/2023 23:11,40,Canenx-et-Réaut,0.0430,Naturelle,-
,2023,02/09/2023 09:00,40,Luglon,0.0002,Naturelle,-
,2023,02/09/2023 10:30,2A,Appietto,0.0010,Accidentelle,-
,2023,02/09/2023 12:45,83,Le Lavandou,0.0120,Involontaire (travaux),Données partielles ou non valides
,2023,02/09/2023 13:19,84,Caseneuve,3.8200,Malveillance,-
,2023,02/09/2023 14:50,48,Marvejols,0.0200,-,-
,2023,02/09/2023 14:55,30,Saint-Maurice-de-Cazevieille,0.1000,-,-
,2023,02/09/2023 17:20,30,Saint-Quentin-la-Poterie,0.2834,Involontaire (travaux),-
,2023,02/09/2023 18:30,83,Solliès-Pont,0.0020,Involontaire (particulier),Données partielles ou non valides
,2023,03/09/2023 13:22,91,Saint-Yon,0.0001,-,-
,2023,03/09/2023 13:43,85,Saint-Vincent-sur-Jard,0.0050,-,-
,2023,03/09/2023 13:53,83,Vidauban,0.0800,Accidentelle,Données partielles ou non valides
,2023,03/09/2023 15:38,71,Saint-Didier-sur-Arroux,0.0500,-,-
,2023,03/09/2023 15:53,34,Dio-et-Valquières,0.1141,Malveillance,-
,2023,03/09/2023 20:22,33,Saint-Aubin-de-Médoc,0.0031,Accidentelle,-
,2023,03/09/2023 21:24,13,Lançon-Provence,0.0050,-,-
,2023,03/09/2023 21:35,11,La Redorte,0.0150,-,-
,2023,03/09/2023 23:38,11,Conques-sur-Orbiel,0.3200,-,-
,2023,04/09/2023 08:55,83,Gonfaron,0.0070,-,Données partielles ou non valides
,2023,04/09/2023 12:04,83,Signes,0.0010,Involontaire (particulier),Données partielles ou non valides
,2023,04/09/2023 12:05,13,Les Pennes-Mirabeau,0.3000,Accidentelle,-
,2023,04/09/2023 12:05,13,Les Pennes-Mirabeau,0.3000,Accidentelle,-
,2023,04/09/2023 12:06,87,Ladignac-le-Long,0.0001,-,-
,2023,04/09/2023 12:58,56,Pluherlin,8.0000,-,-
,2023,04/09/2023 14:28,33,Lamarque,4.0000,-,-
,2023,04/09/2023 15:34,11,Saint-Nazaire-d'Aude,26.2939,Malveillance,-
,2023,04/09/2023 16:48,30,Aigues-Vives,17.1200,-,-
,2023,04/09/2023 17:19,12,Saint-André-de-Najac,12.0000,-,-
,2023,04/09/2023 17:27,12,Combret,1.0000,-,-
,2023,04/09/2023 17:46,82,Escatalens,98.1800,Accidentelle,Données partielles ou non valides
,2023,04/09/2023 20:40,17,Jussas,0.0003,-,-
,2023,04/09/2023 22:02,17,Corignac,0.1500,-,-
,2023,04/09/2023 23:28,17,Montguyon,0.2570,-,-
,2023,05/09/2023 01:31,38,Trept,0.4000,-,-
,2023,05/09/2023 08:05,2B,San-Nicolao,0.0200,Malveillance,-
,2023,05/09/2023 10:48,34,Saint-Étienne-d'Albagnan,0.1045,Accidentelle,-
,2023,05/09/2023 11:00,976,Dembeni,6.0000,Involontaire (travaux),-
,2023,05/09/2023 13:31,38,Eyzin-Pinet,3.9665,-,-
,2023,05/09/2023 14:56,13,Saint-Cannat,0.3000,-,-
,2023,05/09/2023 15:41,81,Puylaurens,2.0000,Accidentelle,-
,2023,05/09/2023 15:57,24,Grignols,10.0000,Involontaire (travaux),-
,2023,05/09/2023 15:59,13,Saint-Cannat,0.0300,-,-
,2023,05/09/2023 22:41,11,Fontcouverte,0.3522,Malveillance,-
,2023,05/09/2023 23:43,33,Arsac,0.2000,-,-
,2023,06/09/2023 05:13,89,Cézy,0.0010,Accidentelle,-
,2023,06/09/2023 06:52,68,Niedermorschwihr,0.0100,-,Données partielles ou non valides
,2023,06/09/2023 10:30,74,Les Gets,0.0001,Involontaire (particulier),-
,2023,06/09/2023 12:57,83,Flayosc,3.4429,Involontaire (particulier),Données partielles ou non valides
,2023,06/09/2023 13:17,07,Mazan-l'Abbaye,2.5000,Involontaire (particulier),-
,2023,06/09/2023 14:42,07,Les Salelles,25.2500,-,-
,2023,06/09/2023 16:25,34,Montaud,0.1199,Involontaire (travaux),-
,2023,06/09/2023 18:06,13,Marseille,0.0010,Involontaire (particulier),-
,2023,06/09/2023 19:43,33,Parempuyre,0.0100,-,-
,2023,06/09/2023 19:43,33,Parempuyre,0.0030,-,-
,2023,06/09/2023 19:43,33,Parempuyre,0.0070,-,-
,2023,06/09/2023 19:46,40,Trensacq,0.2100,Accidentelle,-
,2023,07/09/2023 04:02,17,Jussas,0.3500,-,-
,2023,07/09/2023 07:47,2A,Zonza,0.0200,Naturelle,-
,2023,07/09/2023 13:09,40,Moliets-et-Maa,0.0050,-,-
,2023,07/09/2023 14:06,33,Salles,0.0200,Accidentelle,-
,2023,07/09/2023 14:13,07,Rochemaure,0.0400,Accidentelle,-
,2023,07/09/2023 14:56,13,Venelles,0.0002,-,-
,2023,07/09/2023 15:22,33,Cubnezais,1.6000,-,-
,2023,07/09/2023 15:31,15,Saint-Cernin,4.0000,Accidentelle,-
,2023,07/09/2023 15:42,2B,Bisinchi,0.5000,Malveillance,-
,2023,07/09/2023 16:31,33,Cardan,0.0200,-,-
,2023,07/09/2023 16:35,11,Bizanet,15.6000,Accidentelle,-
,2023,07/09/2023 17:06,83,Toulon,0.0001,-,Données partielles ou non valides
,2023,07/09/2023 17:19,83,Le Luc,0.0200,Involontaire (particulier),Données partielles ou non valides
,2023,07/09/2023 17:55,48,Prinsuéjols-Malbouzon,0.0150,-,-
,2023,07/09/2023 18:06,05,Briançon,0.0200,Involontaire (travaux),-
,2023,07/09/2023 19:32,11,Carcassonne,0.0250,-,-
,2023,07/09/2023 23:11,2A,Sampolo,0.0250,-,-
,2023,07/09/2023 23:28,58,Saint-Léger-des-Vignes,0.0050,Malveillance,-
,2023,08/09/2023 08:07,2B,Linguizzetta,0.0030,Malveillance,-
,2023,08/09/2023 08:07,2B,Favalello,10.5000,Malveillance,-
,2023,08/09/2023 10:25,28,Fontaine-les-Ribouts,1.5000,-,-
,2023,08/09/2023 11:46,13,La Roque-d'Anthéron,0.0400,Involontaire (particulier),-
,2023,08/09/2023 12:12,12,Montagnol,0.1000,-,-
,2023,08/09/2023 12:57,34,Saint-Michel,8.5083,Accidentelle,-
,2023,08/09/2023 14:15,83,Pignans,0.0080,Accidentelle,Données partielles ou non valides
,2023,08/09/2023 14:41,06,Le Cannet,0.1000,Malveillance,-
,2023,08/09/2023 14:56,2B,Sant'Andréa-di-Bozio,4.0000,Malveillance,-
,2023,08/09/2023 14:59,06,Mouans-Sartoux,0.2000,-,-
,2023,08/09/2023 16:02,84,Sablet,0.0005,-,-
,2023,08/09/2023 17:00,30,Montfrin,0.0645,-,-
,2023,08/09/2023 18:39,84,Piolenc,0.0001,-,-
,2023,09/09/2023 02:45,11,Villeneuve-Minervois,0.0700,-,-
,2023,09/09/2023 07:01,24,Grand-Brassac,0.0100,Involontaire (particulier),-
,2023,09/09/2023 11:26,2B,Santo-Pietro-di-Tenda,2.0000,Malveillance,-
,2023,09/09/2023 11:57,43,Allègre,0.8000,Involontaire (travaux),-
,2023,09/09/2023 12:44,81,Montgaillard,1.5000,-,-
,2023,09/09/2023 13:03,24,Sourzac,0.0200,Accidentelle,-
,2023,09/09/2023 13:39,81,Lacaze,8.0000,-,-
,2023,09/09/2023 13:44,83,Salernes,0.2000,Involontaire (particulier),Données partielles ou non valides
,2023,09/09/2023 13:57,46,Vaylats,11.0000,Involontaire (travaux),-
,2023,09/09/2023 17:08,56,La Vraie-Croix,0.1500,-,-
,2023,09/09/2023 18:25,41,Gièvres,0.0500,-,-
,2023,10/09/2023 01:17,40,Saint-Vincent-de-Paul,8.0000,Accidentelle,-
,2023,10/09/2023 03:22,11,Puichéric,0.5011,-,-
,2023,10/09/2023 07:35,30,Saint-Bauzély,0.0142,Malveillance,-
,2023,10/09/2023 10:29,15,Saint-Cernin,0.0020,Accidentelle,-
,2023,10/09/2023 11:01,2A,Pianottoli-Caldarello,0.0010,Accidentelle,-
,2023,10/09/2023 11:50,83,La Garde-Freinet,0.0003,-,Données partielles ou non valides
,2023,10/09/2023 12:43,24,Beauregard-et-Bassac,0.1000,Accidentelle,-
,2023,10/09/2023 13:27,83,Pignans,0.2000,Involontaire (particulier),Données partielles ou non valides
,2023,10/09/2023 14:18,66,Camélas,0.0001,Malveillance,-
,2023,10/09/2023 14:20,66,Camélas,0.0020,Malveillance,-
,2023,10/09/2023 14:24,40,Saint-Julien-en-Born,0.0100,Naturelle,-
,2023,10/09/2023 14:53,07,Gluiras,6.0000,Involontaire (particulier),-
,2023,10/09/2023 15:21,34,Montferrier-sur-Lez,4.6013,Malveillance,-
,2023,10/09/2023 15:45,84,Caseneuve,0.0500,Involontaire (travaux),-
,2023,10/09/2023 16:03,48,Saint-Léger-de-Peyre,0.6476,-,-
,2023,10/09/2023 19:11,81,Castelnau-de-Lévis,0.1000,Involontaire (travaux),-
,2023,11/09/2023 15:07,58,Saint-Honoré-les-Bains,3.3200,-,-
,2023,11/09/2023 15:49,87,Arnac-la-Poste,0.5200,-,-
,2023,11/09/2023 16:00,40,Saint-Gein,0.4000,Accidentelle,-
,2023,11/09/2023 17:18,2B,Cagnano,0.5000,Malveillance,-
,2023,11/09/2023 17:42,34,Paulhan,0.6358,Malveillance,-
,2023,11/09/2023 19:33,24,Beleymas,0.3500,Naturelle,-
,2023,11/09/2023 20:11,41,Chaumont-sur-Tharonne,0.0100,Naturelle,-
,2023,11/09/2023 20:47,32,Lelin-Lapujolle,0.0200,Involontaire (travaux),-
,2023,11/09/2023 21:06,40,Pujo-le-Plan,0.0150,Naturelle,-
,2023,11/09/2023 22:19,40,Perquie,0.0010,Naturelle,-
,2023,11/09/2023 22:40,48,Bourgs sur Colagne,0.2000,-,-
,2023,11/09/2023 23:28,47,Dolmayrac,0.0002,Naturelle,-
,2023,12/09/2023 01:32,07,Laurac-en-Vivarais,0.0800,-,-
,2023,12/09/2023 04:14,38,Saint-Baudille-de-la-Tour,0.0600,-,-
,2023,12/09/2023 06:03,13,Saint-Mitre-les-Remparts,0.0100,Accidentelle,-
,2023,12/09/2023 09:52,40,Losse,0.0001,Naturelle,-
,2023,12/09/2023 12:22,2B,Sant'Andréa-di-Bozio,0.0500,Malveillance,-
,2023,12/09/2023 14:13,83,Saint-Maximin-la-Sainte-Baume,0.0004,Accidentelle,Données partielles ou non valides
,2023,12/09/2023 15:23,47,Casteljaloux,0.0002,Naturelle,-
,2023,12/09/2023 17:51,07,Lanarce,0.3200,Naturelle,-
,2023,12/09/2023 20:05,74,Le Grand-Bornand,0.0005,-,-
,2023,13/09/2023 12:18,2A,Ajaccio,0.0010,-,-
,2023,13/09/2023 14:22,83,Saint-Raphaël,0.0040,Involontaire (travaux),Données partielles ou non valides
,2023,13/09/2023 16:11,13,Cabriès,0.0010,-,-
,2023,13/09/2023 16:58,83,Saint-Mandrier-sur-Mer,10.0010,Malveillance,Données partielles ou non valides
,2023,13/09/2023 18:17,06,Biot,0.0020,Naturelle,-
,2023,13/09/2023 18:34,33,Goualade,0.0200,Naturelle,-
,2023,14/09/2023 13:35,2B,Aghione,0.0500,Malveillance,-
,2023,14/09/2023 14:04,40,Losse,0.0700,Naturelle,-
,2023,14/09/2023 14:25,33,Cabanac-et-Villagrains,0.5000,Naturelle,-
,2023,14/09/2023 15:10,33,Saint-Michel-de-Rieufret,1.5000,Naturelle,-
,2023,14/09/2023 15:14,2B,Sermano,0.2000,Malveillance,-
,2023,14/09/2023 16:14,06,Lantosque,0.1000,Naturelle,-
,2023,14/09/2023 19:59,07,Saint-Laurent-les-Bains-Laval-d'Aurelle,0.0005,Naturelle,-
,2023,15/09/2023 07:39,06,La Tour,1.1300,Naturelle,-
,2023,15/09/2023 11:37,2B,Chiatra,0.5000,Involontaire (travaux),-
,2023,15/09/2023 13:57,24,Château-l'Évêque,2.0000,Involontaire (particulier),-
,2023,15/09/2023 14:13,05,Névache,0.0001,-,-
,2023,15/09/2023 14:46,71,Les Bizots,0.0001,Naturelle,-
,2023,15/09/2023 15:21,41,Montrieux-en-Sologne,1.0000,Accidentelle,-
,2023,15/09/2023 15:36,19,Monceaux-sur-Dordogne,0.0040,-,-
,2023,15/09/2023 16:08,19,Saint-Robert,0.2500,-,-
,2023,15/09/2023 18:15,83,Carcès,0.0350,Malveillance,Données partielles ou non valides
,2023,15/09/2023 18:20,2B,Bisinchi,0.0050,Malveillance,-
,2023,15/09/2023 18:24,87,Saint-Léger-Magnazeix,1.0700,-,-
,2023,16/09/2023 01:39,2B,Cagnano,0.4000,-,-
,2023,16/09/2023 05:56,86,Châtellerault,0.0001,-,-
,2023,17/09/2023 11:31,11,Peyriac-de-Mer,0.0001,-,-
,2023,17/09/2023 14:30,2B,Oletta,0.0500,Malveillance,-
,2023,18/09/2023 15:09,40,Pontonx-sur-l'Adour,4.0460,-,-
,2023,19/09/2023 07:09,83,La Croix-Valmer,0.0040,Involontaire (particulier),Données partielles ou non valides
,2023,19/09/2023 10:57,83,Solliès-Pont,0.0250,-,Données partielles ou non valides
,2023,19/09/2023 11:06,06,Coaraze,0.0200,Naturelle,-
,2023,19/09/2023 12:03,34,Lunel-Viel,2.8985,Involontaire (particulier),-
,2023,19/09/2023 12:04,30,Caveirac,0.1000,-,-
,2023,19/09/2023 14:52,83,Vinon-sur-Verdon,0.1000,Malveillance,Données partielles ou non valides
,2023,19/09/2023 21:44,72,Arnage,0.0001,-,-
,2023,19/09/2023 23:59,11,Roquecourbe-Minervois,0.0300,-,-
,2023,20/09/2023 07:42,33,Pomerol,0.0050,Malveillance,-
,2023,20/09/2023 15:35,18,Sainte-Montaine,0.0100,-,Données partielles ou non valides
,2023,20/09/2023 15:42,86,Sillars,0.0020,-,-
,2023,21/09/2023 11:00,976,Koungou,9.0000,Involontaire (travaux),-
,2023,21/09/2023 19:07,2A,Porto-Vecchio,0.0380,Naturelle,-
,2023,22/09/2023 15:59,83,Callas,0.5000,Involontaire (particulier),Données partielles ou non valides
,2023,23/09/2023 14:00,2B,Ghisonaccia,0.1000,-,-
,2023,23/09/2023 20:10,11,Carcassonne,0.0800,-,-
,2023,24/09/2023 18:15,11,Pennautier,0.0010,-,-
,2023,25/09/2023 05:34,974,Saint-Louis,27.0000,-,-
,2023,25/09/2023 15:34,83,Les Arcs,0.0025,Malveillance,Données partielles ou non valides
,2023,25/09/2023 16:03,83,Les Arcs,0.0100,Malveillance,Données partielles ou non valides
,2023,25/09/2023 16:26,40,Tartas,0.0020,Accidentelle,-
,2023,25/09/2023 17:06,40,Soustons,0.4120,-,-
,2023,25/09/2023 19:18,11,Carcassonne,0.0100,-,-
,2023,25/09/2023 23:32,33,Le Barp,0.0050,-,-
,2023,26/09/2023 11:38,2B,Borgo,0.2000,Involontaire (travaux),-
,2023,26/09/2023 13:21,83,Pignans,0.0060,-,Données partielles ou non valides
,2023,26/09/2023 16:39,56,Sérent,0.0002,-,-
,2023,26/09/2023 18:43,33,Val-de-Livenne,0.0200,Malveillance,-
,2023,26/09/2023 18:43,33,Val-de-Livenne,0.0010,Malveillance,-
,2023,27/09/2023 13:24,24,Mialet,0.0200,Accidentelle,-
,2023,27/09/2023 17:13,2B,Bisinchi,7.5000,Malveillance,-
,2023,28/09/2023 13:10,2A,Vero,0.0500,-,-
,2023,28/09/2023 14:38,13,Bouc-Bel-Air,0.0600,Involontaire (particulier),-
,2023,28/09/2023 15:05,43,Azérat,0.2500,-,-
,2023,28/09/2023 20:05,56,Pontivy,0.0250,-,-
,2023,28/09/2023 20:58,11,Salles-d'Aude,0.0100,-,-
,2023,29/09/2023 06:08,18,Preuilly,0.0010,-,Données partielles ou non valides
,2023,29/09/2023 15:30,2B,Alzi,7.0000,Malveillance,-
,2023,29/09/2023 15:36,83,Aiguines,10.0000,Accidentelle,Données partielles ou non valides
,2023,29/09/2023 16:24,19,Saint-Aulaire,0.0001,-,-
,2023,29/09/2023 16:28,11,La Palme,0.0400,-,-
,2023,29/09/2023 19:48,24,Manzac-sur-Vern,0.0010,Accidentelle,-
,2023,29/09/2023 22:47,40,Mont-de-Marsan,0.0050,Accidentelle,-
,2023,30/09/2023 07:02,19,Voutezac,0.0001,-,-
,2023,30/09/2023 13:30,2B,Sant'Andréa-di-Bozio,5.6000,Malveillance,-
,2023,30/09/2023 14:05,07,Lablachère,0.1000,-,-
,2023,30/09/2023 14:24,66,Millas,2.2000,Malveillance,-
,2023,30/09/2023 18:20,11,Pennautier,0.0005,-,-
,2023,30/09/2023 20:02,13,Martigues,0.2000,Malveillance,-
,2023,30/09/2023 22:10,11,Villefort,0.0500,-,-
,2023,01/10/2023 00:17,13,Saint-Chamas,0.0010,-,-
,2023,01/10/2023 14:09,2B,Oletta,0.1500,Malveillance,-
,2023,01/10/2023 14:53,34,Nébian,0.4046,Involontaire (particulier),-
,2023,02/10/2023 05:25,13,Eyguières,0.0010,-,-
,2023,02/10/2023 07:47,13,Eygalières,0.0010,-,-
,2023,02/10/2023 08:43,2B,Linguizzetta,0.0010,-,-
,2023,02/10/2023 12:56,2A,Valle-di-Mezzana,0.0500,-,-
,2023,02/10/2023 15:45,66,Latour-de-Carol,1.0000,-,-
,2023,02/10/2023 16:37,47,Tonneins,0.3000,Involontaire (travaux),-
,2023,02/10/2023 17:06,83,Roquebrune-sur-Argens,0.0020,Involontaire (particulier),Données partielles ou non valides
,2023,02/10/2023 19:59,47,Durance,0.1000,-,-
,2023,02/10/2023 21:35,47,Réaup-Lisse,0.1000,-,-
,2023,03/10/2023 00:09,33,La Teste-de-Buch,1.2000,Malveillance,-
,2023,03/10/2023 09:32,34,Cruzy,0.0300,Malveillance,-
,2023,03/10/2023 13:33,2B,Sermano,7.0000,Malveillance,-
,2023,03/10/2023 13:46,2B,Sermano,0.0500,Malveillance,-
,2023,03/10/2023 18:53,2B,Linguizzetta,1.1000,-,-
,2023,04/10/2023 01:52,40,Mont-de-Marsan,0.1000,-,-
,2023,04/10/2023 09:42,2B,Silvareccio,0.2000,-,-
,2023,04/10/2023 12:02,06,Biot,0.0300,Involontaire (travaux),-
,2023,04/10/2023 12:14,2B,Linguizzetta,0.0010,-,-
,2023,04/10/2023 16:45,66,Reynès,0.0050,-,-
,2023,04/10/2023 21:18,13,Cassis,0.0200,Involontaire (particulier),-
,2023,05/10/2023 06:20,47,Condezaygues,0.0300,-,-
,2023,05/10/2023 12:13,07,Astet,12.0000,Malveillance,-
,2023,05/10/2023 13:05,34,Saint-Pargoire,2.5358,Involontaire (travaux),-
,2023,05/10/2023 13:42,2B,Olmi-Cappella,0.0500,-,-
,2023,05/10/2023 15:04,83,Nans-les-Pins,0.0200,Involontaire (travaux),Données partielles ou non valides
,2023,05/10/2023 16:09,24,Ginestet,0.0100,Accidentelle,-
,2023,05/10/2023 16:17,40,Pontonx-sur-l'Adour,0.0001,-,-
,2023,05/10/2023 18:39,19,Vigeois,0.0001,-,-
,2023,05/10/2023 20:39,66,Prades,0.0300,Involontaire (particulier),-
,2023,06/10/2023 11:32,04,La Rochette,44.3200,Involontaire (travaux),-
,2023,06/10/2023 12:57,16,Poullignac,0.0300,-,-
,2023,06/10/2023 13:49,09,Savignac-les-Ormeaux,10.0000,-,Données partielles ou non valides
,2023,06/10/2023 15:19,11,Festes-et-Saint-André,3.0554,-,-
,2023,06/10/2023 16:10,34,Loupian,3.4252,Malveillance,-
,2023,06/10/2023 17:32,11,Villegly,0.0500,-,-
,2023,07/10/2023 13:36,11,Narbonne,2.5980,-,-
,2023,07/10/2023 16:35,24,Loubejac,0.2000,Involontaire (travaux),-
,2023,07/10/2023 17:12,43,Lafarre,0.2000,Accidentelle,-
,2023,07/10/2023 18:07,24,Montignac-Lascaux,2.0000,Involontaire (particulier),-
,2023,07/10/2023 18:12,30,Saint-Sauveur-Camprieu,0.1000,-,-
,2023,07/10/2023 19:20,33,Blasimon,0.1000,-,-
,2023,08/10/2023 11:03,33,Sallebœuf,0.0010,-,-
,2023,08/10/2023 12:15,11,Limoux,0.0600,-,-
,2023,08/10/2023 14:06,33,Salles,8.4000,-,-
,2023,08/10/2023 14:15,40,Sanguinet,0.4000,Accidentelle,-
,2023,08/10/2023 14:22,2B,Farinole,0.1000,-,-
,2023,08/10/2023 14:50,37,Dolus-le-Sec,0.3000,-,-
,2023,08/10/2023 16:35,36,Sainte-Gemme,4.0000,-,-
,2023,08/10/2023 17:23,2B,Bisinchi,0.5000,Malveillance,-
,2023,08/10/2023 18:25,33,Sauveterre-de-Guyenne,0.0050,-,-
,2023,08/10/2023 19:43,2A,Ciamannacce,0.0050,-,-
,2023,08/10/2023 19:43,40,Ychoux,0.0100,-,-
,2023,08/10/2023 20:02,73,Saint-Jeoire-Prieuré,0.0100,-,-
,2023,08/10/2023 20:17,2A,Palneca,2.7000,-,-
,2023,08/10/2023 21:44,73,Motz,0.0100,-,-
,2023,09/10/2023 00:37,2B,Poggio-Mezzana,2.0000,Malveillance,-
,2023,09/10/2023 12:06,2B,Altiani,0.0500,-,-
,2023,09/10/2023 13:13,83,Fréjus,0.0004,Accidentelle,Données partielles ou non valides
,2023,09/10/2023 13:16,2B,Focicchia,0.2000,-,-
,2023,09/10/2023 14:22,43,Saint-Hilaire,0.5000,Involontaire (travaux),-
,2023,09/10/2023 14:33,66,Fillols,0.0004,Involontaire (particulier),-
,2023,09/10/2023 15:00,47,Massoulès,1.0000,Involontaire (particulier),-
,2023,09/10/2023 16:11,40,Soustons,0.0500,-,-
,2023,09/10/2023 16:56,66,Les Angles,0.0003,Accidentelle,-
,2023,09/10/2023 19:35,83,Le Thoronet,0.0150,Involontaire (particulier),Données partielles ou non valides
,2023,10/10/2023 10:47,2B,Cagnano,0.0800,-,-
,2023,10/10/2023 12:13,11,Castelnaudary,0.0001,Involontaire (travaux),-
,2023,10/10/2023 13:53,2B,Focicchia,0.7000,Malveillance,-
,2023,10/10/2023 14:42,34,Caussiniojouls,1.2902,Involontaire (travaux),-
,2023,10/10/2023 14:59,2B,Piobetta,0.2000,-,-
,2023,10/10/2023 15:03,66,Rodès,0.0040,Involontaire (travaux),-
,2023,11/10/2023 03:32,63,Chanat-la-Mouteyre,0.1000,Involontaire (particulier),-
,2023,11/10/2023 03:55,13,Le Rove,0.0010,-,-
,2023,11/10/2023 14:22,2B,Piedicorte-di-Gaggio,4.0000,Malveillance,-
,2023,11/10/2023 15:59,2B,Luri,1.0000,-,-
,2023,11/10/2023 16:48,84,Crillon-le-Brave,0.0040,-,-
,2023,11/10/2023 20:08,21,Plombières-lès-Dijon,0.0500,Malveillance,-
,2023,12/10/2023 09:26,40,Beylongue,0.1000,Accidentelle,-
,2023,12/10/2023 14:47,2B,Zalana,15.5000,Malveillance,-
,2023,12/10/2023 15:00,88,Étival-Clairefontaine,0.0025,-,-
,2023,12/10/2023 16:24,64,Loubieng,0.1000,Malveillance,-
,2023,12/10/2023 16:44,36,Sainte-Gemme,0.5000,-,-
,2023,12/10/2023 16:57,19,Altillac,0.0300,-,-
,2023,13/10/2023 10:40,2B,Linguizzetta,0.0005,-,-
,2023,13/10/2023 10:49,69,Saint-Vincent-de-Reins,2.0000,Involontaire (travaux),-
,2023,13/10/2023 13:49,2B,Carpineto,0.0060,-,-
,2023,13/10/2023 13:52,74,Bonnevaux,0.0250,-,-
,2023,13/10/2023 14:19,24,Castels et Bézenac,0.2000,Accidentelle,-
,2023,13/10/2023 15:36,2A,Petreto-Bicchisano,7.1000,-,-
,2023,13/10/2023 23:06,13,Saint-Savournin,0.0002,-,-
,2023,14/10/2023 04:57,30,Pompignan,0.0070,Malveillance,-
,2023,14/10/2023 13:19,2B,Casamaccioli,6.4200,Malveillance,-
,2023,14/10/2023 14:52,13,Saint-Cannat,0.0004,-,-
,2023,14/10/2023 17:48,40,Moustey,0.0002,-,-
,2023,14/10/2023 20:39,06,Bouyon,6.7500,-,-
,2023,15/10/2023 03:50,2B,Sisco,0.1000,-,-
,2023,15/10/2023 08:20,2B,Pietroso,0.0100,Malveillance,-
,2023,15/10/2023 11:07,2B,Saint-Florent,0.1050,-,-
,2023,15/10/2023 12:34,2B,Sant'Andréa-di-Bozio,1.6000,Malveillance,-
,2023,15/10/2023 13:35,2B,Oletta,1.5000,-,-
,2023,15/10/2023 14:10,40,Ychoux,0.0010,-,-
,2023,15/10/2023 16:12,07,Saint-Andéol-de-Fourchades,2.0000,Accidentelle,-
,2023,15/10/2023 17:50,13,Saint-Cannat,0.0050,-,-
,2023,15/10/2023 19:34,29,Penmarch,0.0003,-,-
,2023,15/10/2023 21:30,2A,Palneca,24.2800,-,-
,2023,15/10/2023 22:30,2A,Palneca,0.2000,-,-
,2023,16/10/2023 03:34,13,Simiane-Collongue,0.0020,-,-
,2023,16/10/2023 10:37,84,Piolenc,0.0002,-,-
,2023,16/10/2023 12:03,16,Yvrac-et-Malleyrand,0.5000,-,-
,2023,16/10/2023 12:51,2B,Pancheraccia,2.6000,-,-
,2023,16/10/2023 14:10,2B,Olmo,0.5000,-,-
,2023,16/10/2023 15:16,11,La Redorte,2.0209,Involontaire (travaux),-
,2023,16/10/2023 16:00,11,Aigues-Vives,0.4000,Accidentelle,-
,2023,17/10/2023 10:23,13,Aix-en-Provence,0.0500,-,-
,2023,17/10/2023 11:47,11,Trèbes,0.0250,Involontaire (particulier),-
,2023,17/10/2023 15:13,13,Trets,0.0200,Involontaire (particulier),-
,2023,17/10/2023 19:04,29,Quimper,0.0060,-,-
,2023,17/10/2023 19:56,11,Hounoux,0.8000,-,-
,2023,18/10/2023 08:12,13,Roquefort-la-Bédoule,0.0005,-,-
,2023,18/10/2023 10:20,74,Viuz-en-Sallaz,0.0006,Naturelle,-
,2023,18/10/2023 13:36,66,Llo,0.0571,Involontaire (particulier),-
,2023,18/10/2023 18:20,2B,Cagnano,0.0150,-,-
,2023,18/10/2023 20:16,40,Roquefort,0.0010,-,-
,2023,18/10/2023 21:41,83,La Verdière,0.0250,-,Données partielles ou non valides
,2023,18/10/2023 23:15,2B,Vignale,0.0100,Malveillance,-
,2023,19/10/2023 16:03,2A,Ajaccio,0.4000,-,-
,2023,19/10/2023 18:45,2B,Piedicorte-di-Gaggio,0.0050,-,-
,2023,20/10/2023 12:17,2A,Grosseto-Prugna,0.2500,-,-
,2023,20/10/2023 13:34,974,Salazie,1.5000,Naturelle,-
,2023,20/10/2023 17:47,11,Trèbes,0.0100,Involontaire (travaux),-
,2023,20/10/2023 19:33,11,Boutenac,0.0500,-,-
,2023,21/10/2023 11:26,66,Fontpédrouse,0.0002,Involontaire (particulier),-
,2023,21/10/2023 14:41,13,Salon-de-Provence,0.0200,Malveillance,-
,2023,21/10/2023 15:50,2B,Venzolasca,0.2000,Malveillance,-
,2023,21/10/2023 16:05,2B,Linguizzetta,0.0500,-,-
,2023,22/10/2023 07:46,34,Lespignan,0.0616,Malveillance,-
,2023,22/10/2023 13:01,2B,Alzi,0.8000,Malveillance,-
,2023,22/10/2023 15:01,2B,Linguizzetta,0.5000,-,-
,2023,22/10/2023 19:14,2B,Vignale,0.0100,Malveillance,-
,2023,23/10/2023 16:30,13,Saint-Mitre-les-Remparts,0.0300,Malveillance,-
,2023,24/10/2023 22:52,11,Conilhac-Corbières,0.0200,Malveillance,-
,2023,26/10/2023 14:04,11,Conilhac-Corbières,2.9000,Involontaire (travaux),-
,2023,27/10/2023 14:48,2B,Linguizzetta,0.0300,Malveillance,-
,2023,27/10/2023 14:51,83,Pierrefeu-du-Var,0.0450,-,Données partielles ou non valides
,2023,27/10/2023 15:37,2B,Campitello,0.2000,-,-
